Index,EAN,Internal ID,Stock,Price
1930,1671482683815,63,982,672
1931,9515374109149,84,652,142
1932,0448637382272,39,349,449
1933,0850331176062,92,238,215
1934,5997056225387,67,752,280
1935,0141707099468,64,786,47
1936,5643954859864,35,774,931
1937,0309819079376,77,315,704
1938,6814463476333,20,550,157
1939,9298282247409,57,475,76
1940,0749661967245,84,502,480
1941,8321276519181,97,662,833
1942,7516442435513,26,860,697
1943,2999582823993,31,586,525
1944,6213515815494,30,827,679
1945,3500728080911,75,289,123
1946,9756460979530,38,773,235
1947,6969469035333,41,699,898
1948,0047853329810,25,167,538
1949,4250886100875,41,947,647
1950,3506810449604,49,799,970
1951,8146512558232,8,750,453
1952,1007182318298,31,790,781
1953,1769747376517,88,764,135
1954,4377172219957,97,633,25
1955,5416284713430,18,532,635
1956,1034957872907,78,841,361
1957,6697284321910,83,753,820
1958,9540914031703,28,650,265
1959,3171864153526,12,898,691
1960,5432942015098,51,487,43
1961,8079054658040,16,160,130
1962,0137121707348,58,908,305
1963,3855852331027,94,754,680
1964,9695111458560,66,309,836
1965,6933739681315,75,278,477
1966,0978361032773,31,459,405
1967,7220017080793,28,320,977
1968,5090799394874,25,753,825
1969,9116095298268,31,174,792
1970,2589314461045,57,973,231
1971,0745559438286,64,998,12
1972,5819573959821,71,139,710
1973,9056467837124,17,458,417
1974,7018901296760,23,368,762
1975,5365309756412,76,942,840
1976,0968129166239,32,193,645
1977,1149956686407,24,613,414
1978,1088146378909,34,25,465
1979,2971384384193,69,467,776
1980,5678966149962,28,539,241
1981,9828177320209,72,274,932
1982,7945202428630,82,70,426
1983,5393259049025,71,806,626
1984,5625716863289,94,782,428
1985,4028766484526,84,28,613
1986,9327089628392,16,93,526
1987,7846059968297,38,561,982
1988,8634117943978,98,637,218
1989,5884171589824,52,262,489
1990,6443213849594,42,222,94
1991,2667871927645,50,25,837
1992,0615906672215,6,265,477
1993,2863650385112,14,522,752
1994,9954750415670,71,369,632
1995,5813675549386,13,450,254
1996,5994142503275,37,960,513
1997,5755226240529,1,746,33
1998,4775620338401,63,134,475
1999,7513066764203,86,57,363
2000,6197191896124,19,507,509
2001,2667281092995,52,110,578
2002,8911216448291,91,225,488
2003,6768016279844,82,584,73
2004,3394384919384,89,741,163
2005,2618815257168,46,473,350
2006,9402239797880,94,662,910
2007,7721613006502,91,350,800
2008,3788454174375,65,577,745
2009,2078607601072,27,899,591
2010,2395820333437,75,889,891
2011,0196907708436,70,854,136
2012,1092488897431,87,167,945
2013,4437358698645,35,330,92
2014,0910213816131,61,775,611
2015,6148697530159,52,129,967
2016,1749582125730,29,519,659
2017,5915218071306,95,848,912
2018,8316681303500,86,552,578
2019,5867711431777,40,823,513
2020,4279577283772,38,752,772
2021,0975284879966,86,299,55
2022,2585263514092,98,353,820
2023,6547559188833,25,919,514
2024,1124450940927,35,373,548
2025,0714513743261,9,388,718
2026,2769352312381,49,319,593
2027,9532333380388,54,559,765
2028,2943750376866,94,602,129
2029,8847118539747,59,136,159
2030,4012200599181,58,89,663
2031,1579908298226,4,771,650
2032,8425196082241,7,283,495
2033,3609508870787,40,174,801
2034,1110054727347,23,696,408
2035,0060283534630,34,904,599
2036,1064409578347,1,768,284
2037,0309397872185,29,144,517
2038,9084643032407,94,418,474
2039,9396061713494,12,866,801
2040,7281651470876,23,207,419
2041,0230735458276,7,641,937
2042,6139917043702,59,415,252
2043,0730497517889,18,252,53
2044,7727620893937,74,961,488
2045,3204340550820,82,16,41
2046,1041444477057,50,94,175
2047,3506333317510,32,635,475
2048,8878786709491,62,187,603
2049,2249658815378,60,824,499
2050,3698557630817,93,615,327
2051,3501340872625,79,696,105
2052,6635316847106,40,864,208
2053,8399552732968,86,667,420
2054,6431448558299,47,688,783
2055,1356276997193,67,975,514
2056,2042812950744,68,148,340
2057,6985763491262,64,443,495
2058,2825212241168,65,964,692
2059,0305251647715,53,233,510
2060,3350429309732,33,257,574
2061,0602883177659,16,800,71
2062,4892283898834,80,566,648
2063,1111426390145,62,22,538
2064,1742069407275,20,373,952
2065,0015182824900,94,73,686
2066,1855387177376,66,665,451
2067,8896524808466,49,138,570
2068,5834454597404,8,230,41
2069,3337155416415,31,289,792
2070,8456966205416,79,786,925
2071,1881147098919,65,541,53
2072,1227424696261,30,955,551
2073,3341464434992,59,393,201
2074,7799894843345,68,356,134
2075,6393913133489,9,901,302
2076,9282049142397,22,220,619
2077,6971513344261,67,559,418
2078,5391764245123,35,954,569
2079,6057339293348,24,538,146
2080,8434880482625,92,629,603
2081,8909093683355,8,633,23
2082,4023540283692,25,866,623
2083,9751791673614,85,308,578
2084,5731908614994,63,182,930
2085,7629535952665,57,864,770
2086,3747097762998,4,674,573
2087,7097264594362,84,481,592
2088,3954051664056,37,716,74
2089,7490392438056,89,207,676
2090,1553948409835,17,369,28
2091,4426930130963,2,885,647
2092,4682539651289,87,678,576
2093,5355256333002,78,86,256
2094,6059164054743,79,676,954
2095,9445891544287,82,898,966
2096,7399589611572,66,809,889
2097,4365290127308,60,76,931
2098,8517803473655,73,308,232
2099,7499436596790,31,312,72
2100,5003127845924,97,202,137
2101,9296823747074,32,232,251
2102,0402857554246,63,801,865
2103,9423516710729,14,223,190
2104,7264669078678,81,887,634
2105,7266534767724,36,106,732
2106,6571193782737,53,422,196
2107,4834997199746,48,407,491
2108,6819349171128,78,233,871
2109,5740636883350,66,104,331
2110,6483001945664,56,270,393
2111,6117461921028,47,317,430
2112,6603933017516,57,888,265
2113,7945959062187,12,822,287
2114,6135826110542,66,828,797
2115,1401062120115,71,795,516
2116,0670712987656,75,769,718
2117,6528710906107,88,92,582
2118,3958173011927,5,370,540
2119,1211536597325,66,984,209
2120,3346352192626,86,673,578
2121,2700650066125,98,26,615
2122,6029553207012,57,691,63
2123,8185357228122,75,911,441
2124,9686210622273,7,247,95
2125,5022988492856,92,325,664
2126,8976708964222,48,241,741
2127,3075167611151,27,908,670
2128,8336572277369,54,41,381
2129,2060363577258,39,83,686
2130,7377182036138,27,715,940
2131,7640405720122,8,684,146
2132,2512372902229,17,653,992
2133,7504479614810,72,542,867
2134,9954313674216,70,865,152
2135,3817049055833,88,70,951
2136,7995000068002,34,232,61
2137,5541202236231,94,489,69
2138,5231316843509,44,534,484
2139,9541533755889,24,778,169
2140,0833065307612,28,321,295
2141,3706594202697,52,220,51
2142,3604873945696,20,962,90
2143,8603813247697,31,690,312
2144,6503521234076,5,423,870
2145,1085965750213,90,61,739
2146,0299395536939,46,531,426
2147,6334986858282,80,843,819
2148,4950728852152,1,501,902
2149,4520319439200,58,609,574
2150,4767451295220,28,96,345
2151,6073340515149,49,450,937
2152,5461639564960,56,147,322
2153,9279724975005,11,524,264
2154,3993072288551,48,142,548
2155,2216043654812,9,927,511
2156,7047845922756,62,128,254
2157,0292911751830,20,181,386
2158,8972182917563,78,112,845
2159,9310449856818,33,451,786
2160,8086264516480,36,788,994
2161,6517100733171,46,657,395
2162,1470475498616,19,381,323
2163,2005681224255,91,644,573
2164,8428282593966,17,498,942
2165,4396930419408,31,610,670
2166,7299405172457,44,786,524
2167,6441905622036,19,615,281
2168,5572486914676,64,373,864
2169,9567366128102,41,904,816
2170,1275057846492,29,17,61
2171,4136812464542,73,446,67
2172,0692360594239,75,652,501
2173,2676901529759,68,204,234
2174,0791366298216,32,435,92
2175,1333391697467,49,512,894
2176,7061263181755,30,55,885
2177,5389301250785,17,984,587
2178,0350434776447,43,237,122
2179,1310583735190,80,591,169
2180,2771490812548,61,679,893
2181,6239264226053,11,475,993
2182,5526335702679,95,526,513
2183,7989167378005,78,409,471
2184,9961409159083,25,37,17
2185,3066584406154,60,312,453
2186,5449195946765,95,382,205
2187,6266577496446,73,333,768
2188,0915764075051,65,589,179
2189,3588434969508,97,746,609
2190,3875340508137,35,275,727
2191,1126996263294,65,27,975
2192,7034915249561,56,698,685
2193,8908083251390,86,455,212
2194,8640980837528,13,30,119
2195,6292169736874,47,158,656
2196,0405951173993,35,101,669
2197,2179506223966,11,785,879
2198,7741359347615,90,616,110
2199,4172332036999,50,984,931
2200,7339536149024,27,530,40
2201,0016045884246,18,970,435
2202,5800239498471,49,820,752
2203,9099238910718,22,704,219
2204,2689472594651,29,427,810
2205,7898279721213,60,297,907
2206,5852008052322,21,850,344
2207,0038337529208,78,753,707
2208,6618301022474,7,637,348
2209,1342152600837,74,93,483
2210,1959913447411,52,415,712
2211,0684983827085,60,444,114
2212,0190788306583,79,754,185
2213,9269587684930,81,701,573
2214,1134587090549,97,537,453
2215,3439674350444,40,14,451
2216,3624906496285,83,385,453
2217,9889093128768,4,844,659
2218,3842089284585,27,653,324
2219,8601757608130,88,618,30
2220,7139992641663,82,331,505
2221,1748349642602,78,711,641
2222,2363142216950,31,640,981
2223,1160057465494,31,7,767
2224,2786120730420,66,674,464
2225,2376737017511,58,498,838
2226,3439984165462,75,495,108
2227,7744572497990,47,647,212
2228,6097300449374,48,380,465
2229,7289314615244,83,762,582
2230,2615672462759,90,93,599
2231,0183443192959,25,154,759
2232,5180802720445,33,848,491
2233,0110086678632,59,349,345
2234,2869733448248,57,100,543
2235,1677678746838,18,321,720
2236,7829483294507,8,138,93
2237,1991228677329,69,251,200
2238,6221593203539,51,901,869
2239,4439443427376,20,630,736
2240,3298724991743,41,711,560
2241,0127818047505,35,334,713
2242,8759483826776,5,556,858
2243,2677180306192,50,314,705
2244,4884567740342,24,549,168
2245,9600562697857,73,57,893
2246,0872456519760,69,817,485
2247,6302371691639,89,880,367
2248,5458466090564,20,437,986
2249,4141805347689,44,980,141
2250,0052924774635,63,165,998
2251,8615074706486,56,791,597
2252,2312899255712,92,553,178
2253,1906776438766,47,893,514
2254,0056812257538,58,18,754
2255,5798731368302,61,811,232
2256,2069224511530,75,758,880
2257,5568605625479,92,783,900
2258,5021652592724,79,331,817
2259,9747911059918,61,913,248
2260,0720166157324,6,681,197
2261,5224413996292,81,390,397
2262,5531199128701,66,758,631
2263,2530987116251,83,181,186
2264,8113238130974,15,568,784
2265,3019247596341,83,646,965
2266,0780404236426,82,993,729
2267,9076213632032,46,135,236
2268,2237345671376,39,797,922
2269,2928751113573,84,745,958
2270,9697602268245,92,332,920
2271,4193206246993,53,614,899
2272,9488840314838,82,928,657
2273,2716503305914,34,228,55
2274,3514151032485,30,864,599
2275,9906722897748,96,418,898
2276,6013586394412,72,251,72
2277,8277410059894,49,461,739
2278,6065107861835,25,363,252
2279,4744593791087,77,138,517
2280,5741375194547,1,708,63
2281,6262764300121,72,921,836
2282,3603657586148,86,656,647
2283,0576574109574,34,204,814
2284,2645869175698,8,209,703
2285,6392524812806,60,416,53
2286,0294498337117,32,785,23
2287,8604266804758,21,994,684
2288,3750917016980,35,339,583
2289,7082487944827,33,376,454
2290,4269274352635,18,234,201
2291,8480114257477,3,554,949
2292,2987927057691,91,140,168
2293,0279198995041,33,403,308
2294,5480616622325,64,904,649
2295,5573692683370,2,90,817
2296,2377362181950,40,17,199
2297,3114882966860,59,394,519
2298,0927987038089,19,496,178
2299,4690321405910,94,839,426
2300,7771216957480,94,520,572
2301,1113579884922,2,195,659
2302,7814686174879,57,893,803
2303,0412526190996,48,695,268
2304,8690462051034,90,280,530
2305,6881678734169,54,610,79
2306,5900894866810,18,244,826
2307,4719692666154,71,217,493
2308,2669060019704,65,752,895
2309,6488043423927,39,775,536
2310,6562344202730,73,415,166
2311,1431637873108,69,630,102
2312,7613331036346,72,368,252
2313,3049919771530,15,548,790
2314,1955574928627,99,401,637
2315,2263381016710,60,839,794
2316,6120771492089,97,485,995
2317,1697314634107,10,367,29
2318,9403584646519,10,580,673
2319,8785975721168,7,482,38
2320,2119343549140,45,901,15
2321,4159095914009,74,178,263
2322,5444301165627,25,515,766
2323,0584728040437,58,621,276
2324,0100625712286,99,703,897
2325,8419285755543,18,414,370
2326,5262215223239,81,368,272
2327,8714010580293,44,791,516
2328,8862680598930,54,64,344
2329,4964933120036,2,257,328
2330,3761247870432,93,25,102
2331,6821586184991,78,618,58
2332,1747079610271,14,175,432
2333,7485969498304,57,124,632
2334,1687047546907,75,556,147
2335,9235590383290,79,827,745
2336,9953009285545,80,866,339
2337,3849815258063,43,789,183
2338,8275998430920,6,553,524
2339,8729397915927,92,949,592
2340,5609257320289,97,904,962
2341,2274779528685,98,728,684
2342,5582860939041,14,825,100
2343,3893409796233,21,268,46
2344,4608595259726,39,450,862
2345,0740833966264,23,46,481
2346,2950792683531,56,977,540
2347,2312460032872,80,507,824
2348,5566492723568,73,305,400
2349,1484493840067,82,226,8
2350,2735945471698,45,542,527
2351,9945940448042,30,587,827
2352,6799895067567,50,594,244
2353,9664355659903,84,110,333
2354,7426922283346,42,674,100
2355,3143721784679,78,295,164
2356,5263898887688,93,495,701
2357,5780085043271,23,243,881
2358,1922532794631,18,310,458
2359,8948347183289,51,731,284
2360,2229325106770,12,886,487
2361,5834622702562,85,55,24
2362,9267993866063,45,477,216
2363,0325529560621,77,294,137
2364,0262783048420,21,568,705
2365,1614180617584,85,12,400
2366,0726205650870,33,380,90
2367,6223415906789,95,628,442
2368,3152457070390,28,652,472
2369,6723651438599,81,764,516
2370,9082488136700,88,671,671
2371,0695925356709,38,828,845
2372,6244638742404,12,866,602
2373,8951839075818,19,381,956
2374,3486638374992,35,593,735
2375,9452667805152,45,260,174
2376,6434286189076,81,409,830
2377,9166452292668,67,217,20
2378,9475089605322,68,518,152
2379,2197260683871,87,499,929
2380,9091090032447,55,171,357
2381,9185606971167,56,364,870
2382,5784400752275,13,114,361
2383,8124726163015,25,758,410
2384,2729825030921,43,95,480
2385,4133075251636,91,546,671
2386,8746468786316,23,139,562
2387,5849245411203,80,199,72
2388,4757487971342,36,700,560
2389,6789427079861,58,195,468
2390,5796261516569,54,912,601
2391,4520226137275,81,51,504
2392,6788492169415,19,79,864
2393,2243931203425,33,587,741
2394,0496716991082,34,552,383
2395,9126718123549,14,320,331
2396,9250988075908,16,748,840
2397,9169481493471,55,258,156
2398,1744360774988,61,333,916
2399,3504587799465,11,610,845
2400,4327893755890,86,702,917
2401,8884470077166,82,934,426
2402,9193399420618,8,149,280
2403,6920867898258,27,317,826
2404,4145967791502,54,786,37
2405,8633793775705,55,237,770
2406,9164891777524,69,442,49
2407,9687094478567,38,151,125
2408,3825251207780,97,723,498
2409,0604867799697,35,839,124
2410,7997783606037,34,971,181
2411,7354914768932,44,768,530
2412,4040368118371,4,173,918
2413,0140785596470,93,869,460
2414,0881279851926,45,163,30
2415,1837997490953,80,889,102
2416,1838965164371,28,654,451
2417,8529641898002,34,854,278
2418,9161261967301,25,746,220
2419,5482973407522,94,688,787
2420,1259221390776,51,800,688
2421,7897341289729,93,248,90
2422,7089551349830,23,232,234
2423,5519821457979,58,787,894
2424,2708523211429,79,192,538
2425,9564219597788,15,653,529
2426,4259123980690,34,927,447
2427,2744203180500,79,887,19
2428,2249027106403,38,933,875
2429,0076811680588,32,764,771
2430,2054834372176,51,848,608
2431,5786838211546,62,746,539
2432,4903191460430,19,491,978
2433,6765910149730,37,320,833
2434,5820860498558,20,738,199
2435,1103335708708,91,306,854
2436,7323427146636,40,120,426
2437,8154484509008,65,861,322
2438,1201822593377,27,366,810
2439,8711293253425,76,444,846
2440,8476177233251,4,567,442
2441,7134783090095,54,667,607
2442,7491886870420,80,359,346
2443,1669120804449,28,52,172
2444,2190334286633,31,621,217
2445,1463433721796,98,249,464
2446,0701437701705,98,304,322
2447,4916023263703,94,133,584
2448,1169792685501,78,806,825
2449,8925725268530,43,258,765
2450,2904020116759,14,279,625
2451,0451345686099,16,107,874
2452,0172037417240,11,795,269
2453,0772741806271,36,225,416
2454,3213221986559,60,422,71
2455,0336397472480,70,787,316
2456,7755764625527,70,529,813
2457,6442935655087,32,5,154
2458,9276979665705,12,806,151
2459,4902514961760,71,16,704
2460,0179026794368,4,541,472
2461,5249393970162,95,642,721
2462,2771078540276,62,49,464
2463,6008262122359,92,643,405
2464,3839106814900,32,113,563
2465,5998589156681,64,22,552
2466,6686821178568,40,414,837
2467,0069634728971,26,305,697
2468,5103304471547,45,897,394
2469,1418962187162,91,50,848
2470,7973776572343,42,516,724
2471,4785309972031,57,803,610
2472,6022059780324,78,955,249
2473,9073889002015,35,685,299
2474,3314035104976,59,935,26
2475,3327148326616,69,942,202
2476,5259548697462,91,896,838
2477,6676070636889,43,25,758
2478,2010689232331,75,493,441
2479,0605289574862,53,968,311
2480,2447288976012,88,958,984
2481,6022085501849,47,986,907
2482,6126631441969,95,995,922
2483,5550194929250,99,738,232
2484,1873869532963,30,38,792
2485,6677179169162,33,718,554
2486,4426687089699,89,70,633
2487,8879649157992,72,13,676
2488,2865567266966,6,688,95
2489,7838594028048,52,643,103
2490,4566596438765,31,135,884
2491,2030023860365,49,365,435
2492,7272677819572,96,735,139
2493,9227300605822,49,762,251
2494,2579599623818,51,426,965
2495,2468503423609,29,620,349
2496,9759187220152,92,771,490
2497,1039736531235,92,366,910
2498,7686294264835,22,138,143
2499,4561953235742,36,923,283
2500,5747344231084,35,777,550
2501,9371700730544,93,399,459
2502,3698825402177,20,833,478
2503,0053763067766,88,238,31
2504,1039583044186,44,205,435
2505,6335316235681,2,828,588
2506,1660874584663,9,702,678
2507,0814738717648,5,61,675
2508,2329105906795,90,890,589
2509,5409099070706,21,750,876
2510,4916174661519,9,671,951
2511,4409311825276,52,88,602
2512,3106601257014,31,371,164
2513,6872460493289,89,59,92
2514,8047612389026,22,389,848
2515,5251537377836,86,114,634
2516,2072496036854,51,793,632
2517,3281007424373,50,722,946
2518,9478888762579,83,71,805
2519,6411200909880,47,744,497
2520,7238872947779,51,38,291
2521,5766688008503,29,121,900
2522,4837389088895,73,408,185
2523,3663189993340,86,798,571
2524,1785451433612,14,561,428
2525,7943742260932,48,944,636
2526,0899000855914,54,255,398
2527,3499259606892,37,565,16
2528,2543374532923,63,450,178
2529,7302992686754,53,606,81
2530,1573956272467,6,54,469
2531,7922135174209,38,849,924
2532,6590712741451,41,887,332
2533,7435812030953,50,986,469
2534,6677878416055,56,957,36
2535,8300303924945,48,226,735
2536,8306656479798,52,657,863
2537,4548349485967,65,28,878
2538,1940601534124,89,629,435
2539,4106595347912,18,40,5
2540,8525221193499,74,558,684
2541,8154239401014,15,990,973
2542,5282532996975,93,559,565
2543,8755597576989,11,458,908
2544,6310158509374,73,972,759
2545,2976700350623,58,464,702
2546,1454792257071,56,106,630
2547,0861519769761,19,24,462
2548,7149411538733,88,944,834
2549,7488544224763,67,186,833
2550,1478550393405,5,29,846
2551,2694489201416,1,137,254
2552,6569240148995,3,885,453
2553,2118169519351,14,582,340
2554,2957629419110,6,261,336
2555,1422285142401,86,276,722
2556,0144422326574,88,732,500
2557,6891391847053,71,427,466
2558,9898081599251,8,35,1
2559,8990650897773,64,403,570
2560,5942880445555,93,920,825
2561,5180458303047,44,893,143
2562,4588126159650,39,700,281
2563,5903667414775,42,299,70
2564,9958094260750,98,910,660
2565,8601739677116,6,76,719
2566,0354053676539,89,817,126
2567,2417298582039,98,323,648
2568,0987382341764,92,726,197
2569,9623789632623,26,121,8
2570,9334541127508,65,206,876
2571,4107669304237,6,198,468
2572,0877154068077,9,139,869
2573,0438391029445,7,450,386
2574,7024298797797,21,246,125
2575,9248620785100,99,2,441
2576,1456441473627,12,926,828
2577,7726087431195,39,498,402
2578,4969145607856,71,570,629
2579,0091739102776,25,713,940
2580,4968372839313,13,371,406
2581,1306808894834,58,149,393
2582,5962476760923,98,458,462
2583,2213607542318,66,693,256
2584,0888320046430,10,502,412
2585,9314178703986,16,567,231
2586,7727527832664,13,921,796
2587,5314056584052,34,418,112
2588,2644907100517,68,378,620
2589,3669641284247,10,181,232
2590,7962979105243,32,586,1
2591,1465722092211,31,903,987
2592,1401887211746,1,571,106
2593,5668779834735,87,255,962
2594,0239822414775,92,975,944
2595,8835285101287,71,28,105
2596,1207842094382,65,838,190
2597,3817090872854,17,397,389
2598,3901535561103,40,26,436
2599,4019257178697,32,773,955
2600,9173622841410,8,55,623
2601,2059440636391,88,748,653
2602,7271101946907,5,774,314
2603,7800426351648,21,304,376
2604,4689176382859,2,501,246
2605,9599825117181,99,29,621
2606,5410381864514,65,686,58
2607,1351320467967,93,710,93
2608,9986113151345,10,881,625
2609,8744043968843,60,816,372
2610,8393309586095,50,170,350
2611,0692210369529,2,583,133
2612,2521259314123,94,365,354
2613,7331743151388,53,848,694
2614,6298080024922,49,691,246
2615,8797242715213,6,716,486
2616,9161453889176,73,653,343
2617,9046182325822,58,381,855
2618,7969226380606,35,631,323
2619,7089742136249,15,241,560
2620,0701240373717,41,662,640
2621,7012776361813,17,617,966
2622,9452482397030,36,489,591
2623,3693586404514,4,985,867
2624,5822731193388,21,66,857
2625,2042023972931,46,904,109
2626,5122268340713,38,447,721
2627,5757901018416,19,330,30
2628,8238318572250,19,170,503
2629,4127687421501,68,635,897
2630,8970131219218,21,711,486
2631,4707984119433,6,838,489
2632,4251146634574,43,169,798
2633,3326567871554,86,39,75
2634,9887352755762,99,790,566
2635,7444023937845,42,886,182
2636,1496591752142,79,184,810
2637,6865712196380,58,326,149
2638,1824450147165,72,14,484
2639,7527738714120,85,910,164
2640,3345000630169,73,737,788
2641,3207689666283,16,551,719
2642,0968612423146,2,365,652
2643,6018598159257,8,615,204
2644,5026458977225,89,71,965
2645,4930286420109,50,61,573
2646,2954710689957,59,46,365
2647,2794735971190,98,479,720
2648,4100192050350,74,806,232
2649,5414174200572,62,645,748
2650,7465805973745,52,648,339
2651,2865127294248,77,234,545
2652,2073720347579,85,532,237
2653,2275961950451,7,407,905
2654,3543618441096,17,737,625
2655,6266173119541,7,723,566
2656,8885894693468,7,420,213
2657,6619644285519,89,82,549
2658,9437343187296,78,488,243
2659,1706684950677,71,185,989
2660,3854315709267,13,503,179
2661,4878301358252,70,149,152
2662,1741693216246,34,141,859
2663,7940244648879,82,145,494
2664,8503580151923,12,625,275
2665,2908046169591,3,964,963
2666,5015042401734,22,733,487
2667,1387568792172,87,455,124
2668,2444068711948,8,789,144
2669,6165059505136,42,450,896
2670,6060039591577,50,613,487
2671,8726901186705,7,440,2
2672,2999797248383,24,189,264
2673,2231408329532,80,600,702
2674,0411233579674,42,677,51
2675,7123329291607,58,947,100
2676,7455061614216,54,956,726
2677,7702530925244,27,221,716
2678,4461075301427,5,916,931
2679,8453579516403,12,589,938
2680,9811453459106,90,384,744
2681,0967635447504,10,137,780
2682,4129130395452,17,507,75
2683,6568871063349,10,165,919
2684,7511077673880,16,539,544
2685,5749140556040,11,421,671
2686,2579493525461,24,915,658
2687,5376289720584,29,50,15
2688,4863508307219,86,506,703
2689,5829447634112,83,851,768
2690,2721107857349,40,272,45
2691,0210304173243,54,32,731
2692,7867446119528,66,337,854
2693,1987363745283,64,116,310
2694,3175771041501,9,931,403
2695,8368973880152,86,341,535
2696,1633203293819,38,744,267
2697,4637565807858,16,466,682
2698,1825510279048,22,570,661
2699,5344622945314,91,795,88
2700,2049523001567,60,551,650
2701,6934297165569,33,283,698
2702,9799922650219,11,5,607
2703,4779185966857,46,127,953
2704,7790340993607,70,673,735
2705,7969229191810,79,646,589
2706,1570168365284,93,643,93
2707,3436374875536,6,746,532
2708,6864668444927,67,307,462
2709,3852173609187,51,48,322
2710,5864113163893,20,373,47
2711,9518172419021,88,988,751
2712,8139517232238,83,992,416
2713,8520365220582,77,271,875
2714,2729715369933,81,275,502
2715,7153433755252,20,710,679
2716,0559221073497,3,364,378
2717,0568048710232,87,967,221
2718,0697372623649,17,848,487
2719,6613150312264,54,326,23
2720,1080602046315,47,792,980
2721,9605928431571,71,550,953
2722,7457023335054,12,378,446
2723,5181922296575,65,390,812
2724,8567277175258,86,659,605
2725,8813188856244,46,976,450
2726,6740198806858,85,332,978
2727,1297885313564,89,588,494
2728,5778559769383,7,179,917
2729,1443865745300,50,1,998
2730,2640401076419,39,437,907
2731,9803908622593,35,870,377
2732,7335113823202,89,324,948
2733,9579070606104,37,886,954
2734,1550766743479,37,638,521
2735,4943956864646,72,63,874
2736,5655876902627,9,460,826
2737,1336070892535,67,427,247
2738,0385766982532,93,167,862
2739,6834962213871,91,758,89
2740,3710599708764,8,612,805
2741,1326955712003,56,432,440
2742,0442966623969,51,548,497
2743,5604407700171,98,8,200
2744,6573968270500,66,307,488
2745,4589703778493,9,899,789
2746,0766695615577,16,605,116
2747,9360327905787,78,653,755
2748,1532798596308,90,766,402
2749,6487087765024,87,427,166
2750,2791422880322,21,100,74
2751,7484558014376,5,246,175
2752,7910038920627,42,336,929
2753,6552614483778,6,708,460
2754,4210321855654,89,405,125
2755,5673876574880,53,298,622
2756,3903776136232,69,966,271
2757,5552431074020,16,219,583
2758,8899635895110,86,297,371
2759,0754972563765,26,861,164
2760,4810541206245,96,873,909
2761,9480386043739,84,637,348
2762,1676508170010,10,543,203
2763,3491595859000,69,477,444
2764,5929595386717,76,464,935
2765,5319178374505,5,653,535
2766,1851410892032,79,309,931
2767,3259312753419,91,391,27
2768,6826894072954,68,114,243
2769,0886806864035,44,19,412
2770,7926192176688,7,383,211
2771,5224671214053,74,481,44
2772,0087647179320,22,189,259
2773,5295129739015,51,490,564
2774,8230538181250,55,353,564
2775,6173682225727,92,898,807
2776,4132383754044,19,912,282
2777,6424016213089,21,528,695
2778,7273189557440,14,455,418
2779,9874159458255,91,152,216
2780,4401761317431,69,314,960
2781,3648727908468,63,21,404
2782,9707017099690,85,353,938
2783,2180245925691,1,180,842
2784,8502776942321,61,86,503
2785,8750749467887,18,954,942
2786,6405916688351,24,101,170
2787,0931505081389,60,390,906
2788,5349950520134,33,577,883
2789,8458948576934,17,32,385
2790,9830665059928,55,712,170
2791,4470388884961,31,987,311
2792,3086128171225,48,842,335
2793,0324001174608,96,737,916
2794,4041262122730,27,942,22
2795,4302312628771,47,595,41
2796,0236021133018,2,471,297
2797,2892959535416,25,39,536
2798,0134450632051,37,953,238
2799,0101120519608,54,232,937
2800,7736430154466,64,559,776
2801,9737455177995,49,869,134
2802,5013825044796,57,922,651
2803,4049947228654,7,134,4
2804,5135914602912,93,395,152
2805,7572512058945,38,662,923
2806,0218383357448,25,397,625
2807,9957587328175,66,540,322
2808,9672065642177,11,13,608
2809,1481962718858,33,542,931
2810,7539042324001,41,296,242
2811,6166111973382,41,968,915
2812,8394060528799,75,432,854
2813,1762830739220,92,710,256
2814,7274344085884,39,566,99
2815,1340628715184,20,131,829
2816,1561283697138,35,133,472
2817,5332520882589,58,308,682
2818,6190833003430,68,414,82
2819,5759883123386,67,7,650
2820,9610765519931,16,310,439
2821,7122035205854,61,957,56
2822,5592446632426,55,159,144
2823,2090151327178,6,910,479
2824,1082631214925,87,185,298
2825,5328959481271,38,183,448
2826,2026534530538,64,304,812
2827,0899844721895,6,730,948
2828,3232440070818,19,828,678
2829,1567075686649,73,497,12
2830,1211894709057,42,901,763
2831,7812290042829,74,331,476
2832,5848387553307,40,992,485
2833,0225478762650,28,446,426
2834,3116836762603,2,584,196
2835,6326985252321,65,924,730
2836,5105690787288,99,475,174
2837,2988881486794,90,550,566
2838,0286084793759,93,929,709
2839,7920289369403,67,675,203
2840,5632025667774,34,271,699
2841,4719513038900,7,229,909
2842,4664102193082,45,536,133
2843,8463906694759,34,3,940
2844,2100260992379,20,629,522
2845,1926961237080,67,822,317
2846,4338687066924,80,712,963
2847,6284070496756,42,623,933
2848,6942861125628,83,568,288
2849,0951895755783,24,556,285
2850,3991350298162,59,877,360
2851,8228510355591,63,759,573
2852,3023094514533,84,654,158
2853,4600980118779,26,345,298
2854,9972614762968,5,592,970
2855,0874745177835,79,332,749
2856,1025861594931,7,488,602
2857,1982278402832,36,11,30
2858,2209995971229,70,449,576
2859,3999144542354,77,510,85
2860,0157950984925,22,430,855
2861,4446430542721,93,787,81
